Scenario,Area,Year,Sex,ISOCode,Population
SSP1,Trinidad and Tobago,2025,Male,780,644.7
SSP1,Trinidad and Tobago,2030,Male,780,623.5
SSP1,Trinidad and Tobago,2035,Male,780,600.6
SSP1,Trinidad and Tobago,2040,Male,780,577.2
SSP1,Trinidad and Tobago,2045,Male,780,552.7
SSP1,Trinidad and Tobago,2050,Male,780,526.9
SSP1,Trinidad and Tobago,2055,Male,780,499.6
SSP1,Trinidad and Tobago,2060,Male,780,471.6
SSP1,Trinidad and Tobago,2065,Male,780,443.4
SSP1,Trinidad and Tobago,2070,Male,780,415.2
SSP1,Trinidad and Tobago,2075,Male,780,387.4
SSP1,Trinidad and Tobago,2080,Male,780,360.6
SSP1,Trinidad and Tobago,2085,Male,780,335.5
SSP1,Trinidad and Tobago,2090,Male,780,312.7
SSP1,Trinidad and Tobago,2095,Male,780,291.5
SSP1,Trinidad and Tobago,2100,Male,780,271.2
SSP1,Tunisia,1950,Male,788,1790.5
SSP1,Tunisia,1955,Male,788,1962.3
SSP1,Tunisia,1960,Male,788,2082.2
SSP1,Tunisia,1965,Male,788,2282.5
SSP1,Tunisia,1970,Male,788,2537.8
SSP1,Tunisia,1975,Male,788,2842.1
SSP1,Tunisia,1980,Male,788,3200.9
SSP1,Tunisia,1985,Male,788,3675.1
SSP1,Tunisia,1990,Male,788,4139.4
SSP1,Tunisia,1995,Male,788,4589.8
SSP1,Tunisia,2000,Male,788,4866
SSP1,Tunisia,2005,Male,788,5031.5
SSP1,Tunisia,2010,Male,788,5276.1
SSP1,Tunisia,2015,Male,788,5570.8
SSP1,Tunisia,2020,Male,788,5829
SSP1,Tunisia,2025,Male,788,6006.1
SSP1,Tunisia,2030,Male,788,6114
SSP1,Tunisia,2035,Male,788,6173.4
SSP1,Tunisia,2040,Male,788,6208.6
SSP1,Tunisia,2045,Male,788,6230.8
SSP1,Tunisia,2050,Male,788,6234.9
SSP1,Tunisia,2055,Male,788,6206.2
SSP1,Tunisia,2060,Male,788,6137.3
SSP1,Tunisia,2065,Male,788,6034.4
SSP1,Tunisia,2070,Male,788,5907.2
SSP1,Tunisia,2075,Male,788,5765.7
SSP1,Tunisia,2080,Male,788,5615.7
SSP1,Tunisia,2085,Male,788,5458.1
SSP1,Tunisia,2090,Male,788,5292.7
SSP1,Tunisia,2095,Male,788,5120.6
SSP1,Tunisia,2100,Male,788,4943.5
SSP1,Turkey,1950,Male,792,10714.1
SSP1,Turkey,1955,Male,792,12086.9
SSP1,Turkey,1960,Male,792,13615.2
SSP1,Turkey,1965,Male,792,15244.5
SSP1,Turkey,1970,Male,792,17160.4
SSP1,Turkey,1975,Male,792,19405.6
SSP1,Turkey,1980,Male,792,21679.3
SSP1,Turkey,1985,Male,792,24160.8
SSP1,Turkey,1990,Male,792,26496.9
SSP1,Turkey,1995,Male,792,28726.1
SSP1,Turkey,2000,Male,792,31076.2
SSP1,Turkey,2005,Male,792,33362.2
SSP1,Turkey,2010,Male,792,35536.4
SSP1,Turkey,2015,Male,792,38503.1
SSP1,Turkey,2020,Male,792,40338.9
SSP1,Turkey,2025,Male,792,41792.2
SSP1,Turkey,2030,Male,792,42964.3
SSP1,Turkey,2035,Male,792,43909.7
SSP1,Turkey,2040,Male,792,44638.5
SSP1,Turkey,2045,Male,792,45130.1
SSP1,Turkey,2050,Male,792,45359.9
SSP1,Turkey,2055,Male,792,45314.5
SSP1,Turkey,2060,Male,792,45032.6
SSP1,Turkey,2065,Male,792,44575.7
SSP1,Turkey,2070,Male,792,44009.8
SSP1,Turkey,2075,Male,792,43314.4
SSP1,Turkey,2080,Male,792,42507.3
SSP1,Turkey,2085,Male,792,41595.7
SSP1,Turkey,2090,Male,792,40590.6
SSP1,Turkey,2095,Male,792,39501.7
SSP1,Turkey,2100,Male,792,38340.2
SSP1,Turkmenistan,1950,Male,795,593.6
SSP1,Turkmenistan,1955,Male,795,665.9
SSP1,Turkmenistan,1960,Male,795,781.8
SSP1,Turkmenistan,1965,Male,795,924
SSP1,Turkmenistan,1970,Male,795,1072
SSP1,Turkmenistan,1975,Male,795,1236.7
SSP1,Turkmenistan,1980,Male,795,1413.4
SSP1,Turkmenistan,1985,Male,795,1592.6
SSP1,Turkmenistan,1990,Male,795,1814.6
SSP1,Turkmenistan,1995,Male,795,2069.3
SSP1,Turkmenistan,2000,Male,795,2223
SSP1,Turkmenistan,2005,Male,795,2338.2
SSP1,Turkmenistan,2010,Male,795,2503.3
SSP1,Turkmenistan,2015,Male,795,2741.1
SSP1,Turkmenistan,2020,Male,795,2969.2
SSP1,Turkmenistan,2025,Male,795,3146.5
SSP1,Turkmenistan,2030,Male,795,3277.6
SSP1,Turkmenistan,2035,Male,795,3382.4
SSP1,Turkmenistan,2040,Male,795,3476.8
SSP1,Turkmenistan,2045,Male,795,3559.3
SSP1,Turkmenistan,2050,Male,795,3622.3
SSP1,Turkmenistan,2055,Male,795,3656.8
SSP1,Turkmenistan,2060,Male,795,3664.7
SSP1,Turkmenistan,2065,Male,795,3653.2
SSP1,Turkmenistan,2070,Male,795,3627.5
SSP1,Turkmenistan,2075,Male,795,3590
SSP1,Turkmenistan,2080,Male,795,3540.8
SSP1,Turkmenistan,2085,Male,795,3480.8
SSP1,Turkmenistan,2090,Male,795,3411.1
SSP1,Turkmenistan,2095,Male,795,3332.2
SSP1,Turkmenistan,2100,Male,795,3242.9
SSP1,Uganda,1950,Male,800,2572.5
SSP1,Uganda,1955,Male,800,2935.3
SSP1,Uganda,1960,Male,800,3374.3
SSP1,Uganda,1965,Male,800,3982.4
SSP1,Uganda,1970,Male,800,4695.2
SSP1,Uganda,1975,Male,800,5384.3
SSP1,Uganda,1980,Male,800,6242.2
SSP1,Uganda,1985,Male,800,7279.1
SSP1,Uganda,1990,Male,800,8650.1
SSP1,Uganda,1995,Male,800,10184
SSP1,Uganda,2000,Male,800,11921.6
SSP1,Uganda,2005,Male,800,14134.3
SSP1,Uganda,2010,Male,800,16841.5
SSP1,Uganda,2015,Male,800,19960.3
SSP1,Uganda,2020,Male,800,22839
SSP1,Uganda,2025,Male,800,25317.5
SSP1,Uganda,2030,Male,800,27638.1
SSP1,Uganda,2035,Male,800,29864.8
SSP1,Uganda,2040,Male,800,32036
SSP1,Uganda,2045,Male,800,34075
SSP1,Uganda,2050,Male,800,35854.2
SSP1,Uganda,2055,Male,800,37298.9
SSP1,Uganda,2060,Male,800,38429.9
SSP1,Uganda,2065,Male,800,39303.8
SSP1,Uganda,2070,Male,800,39944.3
SSP1,Uganda,2075,Male,800,40324.6
SSP1,Uganda,2080,Male,800,40404.2
SSP1,Uganda,2085,Male,800,40153.2
SSP1,Uganda,2090,Male,800,39577.3
SSP1,Uganda,2095,Male,800,38717.5
SSP1,Uganda,2100,Male,800,37623.1
SSP1,Ukraine,1950,Male,804,16008.8
SSP1,Ukraine,1955,Male,804,17519.7
SSP1,Ukraine,1960,Male,804,19031.9
SSP1,Ukraine,1965,Male,804,20395
SSP1,Ukraine,1970,Male,804,21411.1
SSP1,Ukraine,1975,Male,804,22286
SSP1,Ukraine,1980,Male,804,22948.6
SSP1,Ukraine,1985,Male,804,23510.4
SSP1,Ukraine,1990,Male,804,23933.3
SSP1,Ukraine,1995,Male,804,23732.3
SSP1,Ukraine,2000,Male,804,22734.2
SSP1,Ukraine,2005,Male,804,21752.4
SSP1,Ukraine,2010,Male,804,21136.6
SSP1,Ukraine,2015,Male,804,20637
SSP1,Ukraine,2020,Male,804,20174.1
SSP1,Ukraine,2025,Male,804,19660.3
SSP1,Ukraine,2030,Male,804,19137.2
SSP1,Ukraine,2035,Male,804,18648.4
SSP1,Ukraine,2040,Male,804,18223
SSP1,Ukraine,2045,Male,804,17858.2
SSP1,Ukraine,2050,Male,804,17523.8
SSP1,Ukraine,2055,Male,804,17180.4
SSP1,Ukraine,2060,Male,804,16813
SSP1,Ukraine,2065,Male,804,16447.1
SSP1,Ukraine,2070,Male,804,16073.5
SSP1,Ukraine,2075,Male,804,15715.8
SSP1,Ukraine,2080,Male,804,15390
SSP1,Ukraine,2085,Male,804,15105
SSP1,Ukraine,2090,Male,804,14862.8
SSP1,Ukraine,2095,Male,804,14652.7
SSP1,Ukraine,2100,Male,804,14455.9
SSP1,United Arab Emirates,1950,Male,784,35.3
SSP1,United Arab Emirates,1955,Male,784,40
SSP1,United Arab Emirates,1960,Male,784,46.3
SSP1,United Arab Emirates,1965,Male,784,88.1
SSP1,United Arab Emirates,1970,Male,784,149.1
SSP1,United Arab Emirates,1975,Male,784,371.7
SSP1,United Arab Emirates,1980,Male,784,711.8
SSP1,United Arab Emirates,1985,Male,784,887.2
SSP1,United Arab Emirates,1990,Male,784,1201.4
SSP1,United Arab Emirates,1995,Male,784,1586.8
SSP1,United Arab Emirates,2000,Male,784,2086.9
SSP1,United Arab Emirates,2005,Male,784,3195.1
SSP1,United Arab Emirates,2010,Male,784,6161.8
SSP1,United Arab Emirates,2015,Male,784,6693.9
SSP1,United Arab Emirates,2020,Male,784,7324.8
SSP1,United Arab Emirates,2025,Male,784,7922
SSP1,United Arab Emirates,2030,Male,784,8497.1
SSP1,United Arab Emirates,2035,Male,784,9053.9
SSP1,United Arab Emirates,2040,Male,784,9579.5
SSP1,United Arab Emirates,2045,Male,784,10047.1
SSP1,United Arab Emirates,2050,Male,784,10432.9
SSP1,United Arab Emirates,2055,Male,784,10728
SSP1,United Arab Emirates,2060,Male,784,10930.8
SSP1,United Arab Emirates,2065,Male,784,11040.5
SSP1,United Arab Emirates,2070,Male,784,11062.3
SSP1,United Arab Emirates,2075,Male,784,11011
SSP1,United Arab Emirates,2080,Male,784,10919.2
SSP1,United Arab Emirates,2085,Male,784,10831.2
SSP1,United Arab Emirates,2090,Male,784,10790.8
SSP1,United Arab Emirates,2095,Male,784,10827.5
SSP1,United Arab Emirates,2100,Male,784,10936.8
SSP1,United Kingdom of Great Britain and Northern Ireland,1950,Male,826,24337.4
SSP1,United Kingdom of Great Britain and Northern Ireland,1955,Male,826,24597.2
SSP1,United Kingdom of Great Britain and Northern Ireland,1960,Male,826,25314.4
SSP1,United Kingdom of Great Britain and Northern Ireland,1965,Male,826,26328.4
SSP1,United Kingdom of Great Britain and Northern Ireland,1970,Male,826,26993
SSP1,United Kingdom of Great Britain and Northern Ireland,1975,Male,826,27329.3
SSP1,United Kingdom of Great Britain and Northern Ireland,1980,Male,826,27352.7
SSP1,United Kingdom of Great Britain and Northern Ireland,1985,Male,826,27421.7
SSP1,United Kingdom of Great Britain and Northern Ireland,1990,Male,826,27755.1
SSP1,United Kingdom of Great Britain and Northern Ireland,1995,Male,826,28147.8
SSP1,United Kingdom of Great Britain and Northern Ireland,2000,Male,826,28681.3
SSP1,United Kingdom of Great Britain and Northern Ireland,2005,Male,826,29478.3
SSP1,United Kingdom of Great Britain and Northern Ireland,2010,Male,826,30811.5
SSP1,United Kingdom of Great Britain and Northern Ireland,2015,Male,826,32229.7
SSP1,United Kingdom of Great Britain and Northern Ireland,2020,Male,826,32963.1
SSP1,United Kingdom of Great Britain and Northern Ireland,2025,Male,826,33530.8
SSP1,United Kingdom of Great Britain and Northern Ireland,2030,Male,826,33933.7
SSP1,United Kingdom of Great Britain and Northern Ireland,2035,Male,826,34230.9
SSP1,United Kingdom of Great Britain and Northern Ireland,2040,Male,826,34485.1
SSP1,United Kingdom of Great Britain and Northern Ireland,2045,Male,826,34719
SSP1,United Kingdom of Great Britain and Northern Ireland,2050,Male,826,34896.2
SSP1,United Kingdom of Great Britain and Northern Ireland,2055,Male,826,34962.6
SSP1,United Kingdom of Great Britain and Northern Ireland,2060,Male,826,34911.6
SSP1,United Kingdom of Great Britain and Northern Ireland,2065,Male,826,34791.7
SSP1,United Kingdom of Great Britain and Northern Ireland,2070,Male,826,34665.2
SSP1,United Kingdom of Great Britain and Northern Ireland,2075,Male,826,34551.6
SSP1,United Kingdom of Great Britain and Northern Ireland,2080,Male,826,34420.1
SSP1,United Kingdom of Great Britain and Northern Ireland,2085,Male,826,34223.2
SSP1,United Kingdom of Great Britain and Northern Ireland,2090,Male,826,33958.2
SSP1,United Kingdom of Great Britain and Northern Ireland,2095,Male,826,33645.9
SSP1,United Kingdom of Great Britain and Northern Ireland,2100,Male,826,33331.4
SSP1,United Republic of Tanzania,1950,Male,834,3731.4
SSP1,United Republic of Tanzania,1955,Male,834,4272.7
SSP1,United Republic of Tanzania,1960,Male,834,4935
SSP1,United Republic of Tanzania,1965,Male,834,5734.4
SSP1,United Republic of Tanzania,1970,Male,834,6690.7
SSP1,United Republic of Tanzania,1975,Male,834,7873.6
SSP1,United Republic of Tanzania,1980,Male,834,9223.2
SSP1,United Republic of Tanzania,1985,Male,834,10801.8
SSP1,United Republic of Tanzania,1990,Male,834,12614.5
SSP1,United Republic of Tanzania,1995,Male,834,14864.4
SSP1,United Republic of Tanzania,2000,Male,834,16977.9
SSP1,United Republic of Tanzania,2005,Male,834,19511.9
SSP1,United Republic of Tanzania,2010,Male,834,22807.6
SSP1,United Republic of Tanzania,2015,Male,834,26626.9
SSP1,United Republic of Tanzania,2020,Male,834,30256.9
SSP1,United Republic of Tanzania,2025,Male,834,33210.1
SSP1,United Republic of Tanzania,2030,Male,834,35781.5
SSP1,United Republic of Tanzania,2035,Male,834,38177.7
SSP1,United Republic of Tanzania,2040,Male,834,40455.2
SSP1,United Republic of Tanzania,2045,Male,834,42550
SSP1,United Republic of Tanzania,2050,Male,834,44319.8
SSP1,United Republic of Tanzania,2055,Male,834,45683.3
SSP1,United Republic of Tanzania,2060,Male,834,46663.4
SSP1,United Republic of Tanzania,2065,Male,834,47328.6
SSP1,United Republic of Tanzania,2070,Male,834,47728.3
SSP1,United Republic of Tanzania,2075,Male,834,47870
SSP1,United Republic of Tanzania,2080,Male,834,47698.8
SSP1,United Republic of Tanzania,2085,Male,834,47173.4
SSP1,United Republic of Tanzania,2090,Male,834,46274.7
SSP1,United Republic of Tanzania,2095,Male,834,45013.9
SSP1,United Republic of Tanzania,2100,Male,834,43434.7
SSP1,United States of America,1950,Male,840,78830.4
SSP1,United States of America,1955,Male,840,84942.9
SSP1,United States of America,1960,Male,840,92324.4
SSP1,United States of America,1965,Male,840,98679
SSP1,United States of America,1970,Male,840,103168.9
SSP1,United States of America,1975,Male,840,107727.2
SSP1,United States of America,1980,Male,840,112545.2
SSP1,United States of America,1985,Male,840,117981.8
SSP1,United States of America,1990,Male,840,123987.1
SSP1,United States of America,1995,Male,840,131231.3
SSP1,United States of America,2000,Male,840,140051.6
SSP1,United States of America,2005,Male,840,146941.9
SSP1,United States of America,2010,Male,840,153844.5
SSP1,United States of America,2015,Male,840,158257.1
SSP1,United States of America,2020,Male,840,163517.9
SSP1,United States of America,2025,Male,840,168268.3
SSP1,United States of America,2030,Male,840,172485
SSP1,United States of America,2035,Male,840,176076.5
SSP1,United States of America,2040,Male,840,179065.1
SSP1,United States of America,2045,Male,840,181456.2
SSP1,United States of America,2050,Male,840,183343.5
SSP1,United States of America,2055,Male,840,184863.5
SSP1,United States of America,2060,Male,840,186213.5
SSP1,United States of America,2065,Male,840,187557.7
SSP1,United States of America,2070,Male,840,188907.4
SSP1,United States of America,2075,Male,840,190092.3
SSP1,United States of America,2080,Male,840,190891.5
SSP1,United States of America,2085,Male,840,191207
SSP1,United States of America,2090,Male,840,191073.4
SSP1,United States of America,2095,Male,840,190683
SSP1,United States of America,2100,Male,840,190228.1
SSP1,United States Virgin Islands,1950,Male,850,13.1
SSP1,United States Virgin Islands,1955,Male,850,14.7
SSP1,United States Virgin Islands,1960,Male,850,16.4
SSP1,United States Virgin Islands,1965,Male,850,25.1
SSP1,United States Virgin Islands,1970,Male,850,32.4
SSP1,United States Virgin Islands,1975,Male,850,42.4
SSP1,United States Virgin Islands,1980,Male,850,47.8
SSP1,United States Virgin Islands,1985,Male,850,51.3
SSP1,United States Virgin Islands,1990,Male,850,50.7
SSP1,United States Virgin Islands,1995,Male,850,52
SSP1,United States Virgin Islands,2000,Male,850,52.5
SSP1,United States Virgin Islands,2005,Male,850,52.1
SSP1,United States Virgin Islands,2010,Male,850,50.8
SSP1,United States Virgin Islands,2015,Male,850,50.1
SSP1,United States Virgin Islands,2020,Male,850,50.1
SSP1,United States Virgin Islands,2025,Male,850,49.9
SSP1,United States Virgin Islands,2030,Male,850,49.6
SSP1,United States Virgin Islands,2035,Male,850,49.1
SSP1,United States Virgin Islands,2040,Male,850,48.6
SSP1,United States Virgin Islands,2045,Male,850,48
SSP1,United States Virgin Islands,2050,Male,850,47.4
SSP1,United States Virgin Islands,2055,Male,850,46.8
SSP1,United States Virgin Islands,2060,Male,850,46.3
SSP1,United States Virgin Islands,2065,Male,850,45.8
SSP1,United States Virgin Islands,2070,Male,850,45.5
SSP1,United States Virgin Islands,2075,Male,850,45.2
SSP1,United States Virgin Islands,2080,Male,850,44.9
SSP1,United States Virgin Islands,2085,Male,850,44.6
SSP1,United States Virgin Islands,2090,Male,850,44.3
SSP1,United States Virgin Islands,2095,Male,850,43.8
SSP1,United States Virgin Islands,2100,Male,850,43.2
SSP1,Uruguay,1950,Male,858,1132.3
SSP1,Uruguay,1955,Male,858,1193.2
SSP1,Uruguay,1960,Male,858,1270.3
SSP1,Uruguay,1965,Male,858,1343.5
SSP1,Uruguay,1970,Male,858,1396.6
SSP1,Uruguay,1975,Male,858,1401.7
SSP1,Uruguay,1980,Male,858,1430.2
SSP1,Uruguay,1985,Male,858,1468.8
SSP1,Uruguay,1990,Male,858,1508.5
SSP1,Uruguay,1995,Male,858,1562.2
SSP1,Uruguay,2000,Male,858,1607.4
SSP1,Uruguay,2005,Male,858,1605.2
SSP1,Uruguay,2010,Male,858,1627.2
SSP1,Uruguay,2015,Male,858,1656.5
SSP1,Uruguay,2020,Male,858,1663.9
SSP1,Uruguay,2025,Male,858,1657.1
SSP1,Uruguay,2030,Male,858,1642
SSP1,Uruguay,2035,Male,858,1621.7
SSP1,Uruguay,2040,Male,858,1596.5
SSP1,Uruguay,2045,Male,858,1565.4
SSP1,Uruguay,2050,Male,858,1528.1
SSP1,Uruguay,2055,Male,858,1485.2
SSP1,Uruguay,2060,Male,858,1438.2
SSP1,Uruguay,2065,Male,858,1388.3
SSP1,Uruguay,2070,Male,858,1336.4
SSP1,Uruguay,2075,Male,858,1282.8
SSP1,Uruguay,2080,Male,858,1227.8
SSP1,Uruguay,2085,Male,858,1171.7
SSP1,Uruguay,2090,Male,858,1114.2
SSP1,Uruguay,2095,Male,858,1055.8
SSP1,Uruguay,2100,Male,858,997
SSP1,Uzbekistan,1950,Male,860,2994.4
SSP1,Uzbekistan,1955,Male,860,3491.8
SSP1,Uzbekistan,1960,Male,860,4105.9
SSP1,Uzbekistan,1965,Male,860,4903.9
SSP1,Uzbekistan,1970,Male,860,5890.6
SSP1,Uzbekistan,1975,Male,860,6793.9
SSP1,Uzbekistan,1980,Male,860,7833.5
SSP1,Uzbekistan,1985,Male,860,8937.1
SSP1,Uzbekistan,1990,Male,860,10123.3
SSP1,Uzbekistan,1995,Male,860,11369.5
SSP1,Uzbekistan,2000,Male,860,12357
SSP1,Uzbekistan,2005,Male,860,13173.2
SSP1,Uzbekistan,2010,Male,860,14228
SSP1,Uzbekistan,2015,Male,860,15435.3
SSP1,Uzbekistan,2020,Male,860,16510.3
SSP1,Uzbekistan,2025,Male,860,17389
SSP1,Uzbekistan,2030,Male,860,18086.6
SSP1,Uzbekistan,2035,Male,860,18681.7
SSP1,Uzbekistan,2040,Male,860,19210
SSP1,Uzbekistan,2045,Male,860,19645.2
SSP1,Uzbekistan,2050,Male,860,19947.8
SSP1,Uzbekistan,2055,Male,860,20110.4
SSP1,Uzbekistan,2060,Male,860,20151.8
SSP1,Uzbekistan,2065,Male,860,20087
SSP1,Uzbekistan,2070,Male,860,19926
SSP1,Uzbekistan,2075,Male,860,19666.4
SSP1,Uzbekistan,2080,Male,860,19311.1
SSP1,Uzbekistan,2085,Male,860,18880.5
SSP1,Uzbekistan,2090,Male,860,18409.7
SSP1,Uzbekistan,2095,Male,860,17924.7
SSP1,Uzbekistan,2100,Male,860,17425.7
SSP1,Vanuatu,1950,Male,548,24.9
SSP1,Vanuatu,1955,Male,548,28.5
SSP1,Vanuatu,1960,Male,548,32.9
SSP1,Vanuatu,1965,Male,548,38.2
SSP1,Vanuatu,1970,Male,548,45.2
SSP1,Vanuatu,1975,Male,548,52.9
SSP1,Vanuatu,1980,Male,548,61
SSP1,Vanuatu,1985,Male,548,67.7
SSP1,Vanuatu,1990,Male,548,75.4
SSP1,Vanuatu,1995,Male,548,86.3
SSP1,Vanuatu,2000,Male,548,94.6
SSP1,Vanuatu,2005,Male,548,106.8
SSP1,Vanuatu,2010,Male,548,120
SSP1,Vanuatu,2015,Male,548,134
SSP1,Vanuatu,2020,Male,548,145.4
SSP1,Vanuatu,2025,Male,548,154.4
SSP1,Vanuatu,2030,Male,548,162.1
SSP1,Vanuatu,2035,Male,548,168.9
SSP1,Vanuatu,2040,Male,548,174.9
SSP1,Vanuatu,2045,Male,548,180
SSP1,Vanuatu,2050,Male,548,183.8
SSP1,Vanuatu,2055,Male,548,186
SSP1,Vanuatu,2060,Male,548,186.9
SSP1,Vanuatu,2065,Male,548,186.6
SSP1,Vanuatu,2070,Male,548,185.3
SSP1,Vanuatu,2075,Male,548,183.1
SSP1,Vanuatu,2080,Male,548,179.9
SSP1,Vanuatu,2085,Male,548,175.8
SSP1,Vanuatu,2090,Male,548,170.6
SSP1,Vanuatu,2095,Male,548,164.5
SSP1,Vanuatu,2100,Male,548,157.4
SSP1,Venezuela (Bolivarian Republic of),1950,Male,862,2792.1
SSP1,Venezuela (Bolivarian Republic of),1955,Male,862,3448.9
SSP1,Venezuela (Bolivarian Republic of),1960,Male,862,4151.9
SSP1,Venezuela (Bolivarian Republic of),1965,Male,862,4998.2
SSP1,Venezuela (Bolivarian Republic of),1970,Male,862,5883.2
SSP1,Venezuela (Bolivarian Republic of),1975,Male,862,6767.8
SSP1,Venezuela (Bolivarian Republic of),1980,Male,862,7755.7
SSP1,Venezuela (Bolivarian Republic of),1985,Male,862,8833.1
SSP1,Venezuela (Bolivarian Republic of),1990,Male,862,10007.7
SSP1,Venezuela (Bolivarian Republic of),1995,Male,862,11165.5
SSP1,Venezuela (Bolivarian Republic of),2000,Male,862,12294.1
SSP1,Venezuela (Bolivarian Republic of),2005,Male,862,13407
SSP1,Venezuela (Bolivarian Republic of),2010,Male,862,14490.4
SSP1,Venezuela (Bolivarian Republic of),2015,Male,862,15510.2
SSP1,Venezuela (Bolivarian Republic of),2020,Male,862,16427.4
SSP1,Venezuela (Bolivarian Republic of),2025,Male,862,17219.5
SSP1,Venezuela (Bolivarian Republic of),2030,Male,862,17906.2
SSP1,Venezuela (Bolivarian Republic of),2035,Male,862,18495.7
SSP1,Venezuela (Bolivarian Republic of),2040,Male,862,18991
SSP1,Venezuela (Bolivarian Republic of),2045,Male,862,19385.8
SSP1,Venezuela (Bolivarian Republic of),2050,Male,862,19673.1
SSP1,Venezuela (Bolivarian Republic of),2055,Male,862,19859.1
SSP1,Venezuela (Bolivarian Republic of),2060,Male,862,19960.6
SSP1,Venezuela (Bolivarian Republic of),2065,Male,862,19983
SSP1,Venezuela (Bolivarian Republic of),2070,Male,862,19934.5
SSP1,Venezuela (Bolivarian Republic of),2075,Male,862,19812.7
SSP1,Venezuela (Bolivarian Republic of),2080,Male,862,19622.7
SSP1,Venezuela (Bolivarian Republic of),2085,Male,862,19375.2
SSP1,Venezuela (Bolivarian Republic of),2090,Male,862,19079.8
SSP1,Venezuela (Bolivarian Republic of),2095,Male,862,18747.7
SSP1,Venezuela (Bolivarian Republic of),2100,Male,862,18386
SSP1,Viet Nam,1950,Male,704,12248.8
SSP1,Viet Nam,1955,Male,704,13883.6
SSP1,Viet Nam,1960,Male,704,16116.1
SSP1,Viet Nam,1965,Male,704,18680.6
SSP1,Viet Nam,1970,Male,704,21396.3
SSP1,Viet Nam,1975,Male,704,23939
SSP1,Viet Nam,1980,Male,704,26715.8
SSP1,Viet Nam,1985,Male,704,30026.8
SSP1,Viet Nam,1990,Male,704,33583.9
SSP1,Viet Nam,1995,Male,704,37054.3
SSP1,Viet Nam,2000,Male,704,39551.4
SSP1,Viet Nam,2005,Male,704,41484.7
SSP1,Viet Nam,2010,Male,704,43641.6
SSP1,Viet Nam,2015,Male,704,46284.6
SSP1,Viet Nam,2020,Male,704,48266.7
SSP1,Viet Nam,2025,Male,704,49701.9
SSP1,Viet Nam,2030,Male,704,50537.1
SSP1,Viet Nam,2035,Male,704,50897.8
SSP1,Viet Nam,2040,Male,704,50968.9
SSP1,Viet Nam,2045,Male,704,50846
SSP1,Viet Nam,2050,Male,704,50493.3
SSP1,Viet Nam,2055,Male,704,49862.6
SSP1,Viet Nam,2060,Male,704,48984.5
SSP1,Viet Nam,2065,Male,704,47857.1
SSP1,Viet Nam,2070,Male,704,46546.4
SSP1,Viet Nam,2075,Male,704,45119.3
SSP1,Viet Nam,2080,Male,704,43616.7
SSP1,Viet Nam,2085,Male,704,42054.2
SSP1,Viet Nam,2090,Male,704,40448.4
SSP1,Viet Nam,2095,Male,704,38841.8
SSP1,Viet Nam,2100,Male,704,37297.7
SSP1,Western Sahara,1950,Male,732,6.8
SSP1,Western Sahara,1955,Male,732,11
SSP1,Western Sahara,1960,Male,732,17.5
SSP1,Western Sahara,1965,Male,732,27.6
SSP1,Western Sahara,1970,Male,732,42.1
SSP1,Western Sahara,1975,Male,732,40.2
SSP1,Western Sahara,1980,Male,732,81
SSP1,Western Sahara,1985,Male,732,96.7
SSP1,Western Sahara,1990,Male,732,113.9
SSP1,Western Sahara,1995,Male,732,132.9
SSP1,Western Sahara,2000,Male,732,164.4
SSP1,Western Sahara,2005,Male,732,230.7
SSP1,Western Sahara,2010,Male,732,252.9
SSP1,Western Sahara,2015,Male,732,276.4
SSP1,Western Sahara,2020,Male,732,310.7
SSP1,Western Sahara,2025,Male,732,342.6
SSP1,Western Sahara,2030,Male,732,372.5
SSP1,Western Sahara,2035,Male,732,400.3
SSP1,Western Sahara,2040,Male,732,426.3
SSP1,Western Sahara,2045,Male,732,450.9
