"e0","year","isono","sexno","ageno","eduno"
77,2010,268,2,0,0
69.6,1950,276,2,0,0
71.3,1955,276,2,0,0
72.6,1960,276,2,0,0
73.4,1965,276,2,0,0
74.1,1970,276,2,0,0
75.3,1975,276,2,0,0
76.7,1980,276,2,0,0
78,1985,276,2,0,0
79.1,1990,276,2,0,0
80.3,1995,276,2,0,0
81.5,2000,276,2,0,0
82.4,2005,276,2,0,0
82.9,2010,276,2,0,0
42.4,1950,288,2,0,0
44.9,1955,288,2,0,0
47.3,1960,288,2,0,0
49.2,1965,288,2,0,0
51.3,1970,288,2,0,0
52.9,1975,288,2,0,0
54.2,1980,288,2,0,0
56.3,1985,288,2,0,0
58.9,1990,288,2,0,0
57.8,1995,288,2,0,0
58.3,2000,288,2,0,0
60.9,2005,288,2,0,0
62.6,2010,288,2,0,0
67.7,1950,300,2,0,0
69.4,1955,300,2,0,0
71.6,1960,300,2,0,0
72.7,1965,300,2,0,0
74.5,1970,300,2,0,0
75.8,1975,300,2,0,0
77.8,1980,300,2,0,0
78.9,1985,300,2,0,0
80,1990,300,2,0,0
80.8,1995,300,2,0,0
81.9,2000,300,2,0,0
82.8,2005,300,2,0,0
83.3,2010,300,2,0,0
57.9,1950,308,2,0,0
60.5,1955,308,2,0,0
62.8,1960,308,2,0,0
64.8,1965,308,2,0,0
66.5,1970,308,2,0,0
67.9,1975,308,2,0,0
69.2,1980,308,2,0,0
70.3,1985,308,2,0,0
71.2,1990,308,2,0,0
72.1,1995,308,2,0,0
73.2,2000,308,2,0,0
74.4,2005,308,2,0,0
75.6,2010,308,2,0,0
54.9,1950,312,2,0,0
59.3,1955,312,2,0,0
63,1960,312,2,0,0
66.3,1965,312,2,0,0
69.3,1970,312,2,0,0
71.8,1975,312,2,0,0
74.2,1980,312,2,0,0
76.2,1985,312,2,0,0
78.1,1990,312,2,0,0
79.8,1995,312,2,0,0
81.4,2000,312,2,0,0
82.9,2005,312,2,0,0
84,2010,312,2,0,0
59.7,1950,316,2,0,0
62.2,1955,316,2,0,0
64.7,1960,316,2,0,0
67.1,1965,316,2,0,0
69.2,1970,316,2,0,0
71,1975,316,2,0,0
72.5,1980,316,2,0,0
73.8,1985,316,2,0,0
75,1990,316,2,0,0
76.6,1995,316,2,0,0
78.5,2000,316,2,0,0
80.3,2005,316,2,0,0
81.5,2010,316,2,0,0
43.2,1950,320,2,0,0
46,1955,320,2,0,0
48.8,1960,320,2,0,0
52,1965,320,2,0,0
55.3,1970,320,2,0,0
57.9,1975,320,2,0,0
60.6,1980,320,2,0,0
63.6,1985,320,2,0,0
66.7,1990,320,2,0,0
69.8,1995,320,2,0,0
72.1,2000,320,2,0,0
73.7,2005,320,2,0,0
75.6,2010,320,2,0,0
34.2,1950,324,2,0,0
35.5,1955,324,2,0,0
36.5,1960,324,2,0,0
37.3,1965,324,2,0,0
38.7,1970,324,2,0,0
41.1,1975,324,2,0,0
44.3,1980,324,2,0,0
49,1985,324,2,0,0
52,1990,324,2,0,0
51.8,1995,324,2,0,0
51.3,2000,324,2,0,0
56.4,2005,324,2,0,0
58.4,2010,324,2,0,0
37.3,1950,624,2,0,0
38.7,1955,624,2,0,0
40.2,1960,624,2,0,0
42.1,1965,624,2,0,0
44,1970,624,2,0,0
46,1975,624,2,0,0
48.5,1980,624,2,0,0
50.3,1985,624,2,0,0
52.2,1990,624,2,0,0
53.5,1995,624,2,0,0
53.3,2000,624,2,0,0
55.5,2005,624,2,0,0
57.7,2010,624,2,0,0
61.6,1950,328,2,0,0
62.5,1955,328,2,0,0
63.3,1960,328,2,0,0
64.1,1965,328,2,0,0
64.6,1970,328,2,0,0
65.2,1975,328,2,0,0
65.9,1980,328,2,0,0
66.6,1985,328,2,0,0
67.2,1990,328,2,0,0
67.7,1995,328,2,0,0
68.1,2000,328,2,0,0
68.4,2005,328,2,0,0
68.6,2010,328,2,0,0
38.8,1950,332,2,0,0
42,1955,332,2,0,0
44.9,1960,332,2,0,0
47.6,1965,332,2,0,0
49.4,1970,332,2,0,0
51.6,1975,332,2,0,0
53,1980,332,2,0,0
55.1,1985,332,2,0,0
57,1990,332,2,0,0
58.9,1995,332,2,0,0
60.1,2000,332,2,0,0
62.3,2005,332,2,0,0
64.4,2010,332,2,0,0
43.1,1950,340,2,0,0
46.3,1955,340,2,0,0
49.8,1960,340,2,0,0
53,1965,340,2,0,0
56.2,1970,340,2,0,0
59.9,1975,340,2,0,0
63.8,1980,340,2,0,0
67.7,1985,340,2,0,0
70.1,1990,340,2,0,0
72.3,1995,340,2,0,0
73.4,2000,340,2,0,0
74.5,2005,340,2,0,0
75.4,2010,340,2,0,0
66.1,1950,348,2,0,0
69.1,1955,348,2,0,0
71,1960,348,2,0,0
72,1965,348,2,0,0
72.3,1970,348,2,0,0
72.9,1975,348,2,0,0
73,1980,348,2,0,0
73.6,1985,348,2,0,0
74.1,1990,348,2,0,0
75.4,1995,348,2,0,0
76.7,2000,348,2,0,0
77.8,2005,348,2,0,0
78.8,2010,348,2,0,0
74.5,1950,352,2,0,0
75.4,1955,352,2,0,0
76.2,1960,352,2,0,0
76.5,1965,352,2,0,0
77.3,1970,352,2,0,0
79.4,1975,352,2,0,0
79.9,1980,352,2,0,0
80.2,1985,352,2,0,0
80.8,1990,352,2,0,0
81.3,1995,352,2,0,0
82.6,2000,352,2,0,0
83.2,2005,352,2,0,0
83.8,2010,352,2,0,0
36,1950,356,2,0,0
38.9,1955,356,2,0,0
42,1960,356,2,0,0
45.4,1965,356,2,0,0
48.9,1970,356,2,0,0
52.5,1975,356,2,0,0
55.1,1980,356,2,0,0
56.9,1985,356,2,0,0
59.7,1990,356,2,0,0
62.4,1995,356,2,0,0
64.4,2000,356,2,0,0
66.5,2005,356,2,0,0
69.1,2010,356,2,0,0
45,1950,360,2,0,0
48.5,1955,360,2,0,0
51.5,1960,360,2,0,0
54.3,1965,360,2,0,0
57.1,1970,360,2,0,0
59.6,1975,360,2,0,0
61.8,1980,360,2,0,0
63.8,1985,360,2,0,0
65.7,1990,360,2,0,0
67.4,1995,360,2,0,0
68.5,2000,360,2,0,0
69.8,2005,360,2,0,0
70.7,2010,360,2,0,0
39,1950,364,2,0,0
42.5,1955,364,2,0,0
45.8,1960,364,2,0,0
49.2,1965,364,2,0,0
52.9,1970,364,2,0,0
57.2,1975,364,2,0,0
61.3,1980,364,2,0,0
64.8,1985,364,2,0,0
67.5,1990,364,2,0,0
69.9,1995,364,2,0,0
72.3,2000,364,2,0,0
74.6,2005,364,2,0,0
76.2,2010,364,2,0,0
38.9,1950,368,2,0,0
44.8,1955,368,2,0,0
50.3,1960,368,2,0,0
55.9,1965,368,2,0,0
59.5,1970,368,2,0,0
62.1,1975,368,2,0,0
66.2,1980,368,2,0,0
68.4,1985,368,2,0,0
70.6,1990,368,2,0,0
71.9,1995,368,2,0,0
71,2000,368,2,0,0
71.2,2005,368,2,0,0
71.4,2010,368,2,0,0
68.3,1950,372,2,0,0
70.9,1955,372,2,0,0
72.2,1960,372,2,0,0
73.1,1965,372,2,0,0
73.9,1970,372,2,0,0
74.8,1975,372,2,0,0
76.1,1980,372,2,0,0
77.2,1985,372,2,0,0
78.2,1990,372,2,0,0
78.8,1995,372,2,0,0
80.4,2000,372,2,0,0
82,2005,372,2,0,0
83,2010,372,2,0,0
70.3,1950,376,2,0,0
71.5,1955,376,2,0,0
72.5,1960,376,2,0,0
73.3,1965,376,2,0,0
74.2,1970,376,2,0,0
75.2,1975,376,2,0,0
76.4,1980,376,2,0,0
77.8,1985,376,2,0,0
79,1990,376,2,0,0
80.3,1995,376,2,0,0
81.6,2000,376,2,0,0
82.8,2005,376,2,0,0
83.7,2010,376,2,0,0
68.4,1950,380,2,0,0
70.7,1955,380,2,0,0
72.4,1960,380,2,0,0
73.8,1965,380,2,0,0
75.3,1970,380,2,0,0
76.8,1975,380,2,0,0
78.2,1980,380,2,0,0
79.6,1985,380,2,0,0
80.7,1990,380,2,0,0
81.8,1995,380,2,0,0
83.1,2000,380,2,0,0
84.1,2005,380,2,0,0
84.7,2010,380,2,0,0
60,1950,388,2,0,0
64.3,1955,388,2,0,0
67.3,1960,388,2,0,0
69.1,1965,388,2,0,0
70.4,1970,388,2,0,0
72.2,1975,388,2,0,0
73.7,1980,388,2,0,0
74,1985,388,2,0,0
74.5,1990,388,2,0,0
74.8,1995,388,2,0,0
75.6,2000,388,2,0,0
76.8,2005,388,2,0,0
77.9,2010,388,2,0,0
64.6,1950,392,2,0,0
68.7,1955,392,2,0,0
71.7,1960,392,2,0,0
74,1965,392,2,0,0
75.9,1970,392,2,0,0
78,1975,392,2,0,0
79.7,1980,392,2,0,0
81.3,1985,392,2,0,0
82.4,1990,392,2,0,0
83.7,1995,392,2,0,0
85.2,2000,392,2,0,0
86,2005,392,2,0,0
86.4,2010,392,2,0,0
45.9,1950,400,2,0,0
50.7,1955,400,2,0,0
55.1,1960,400,2,0,0
59.3,1965,400,2,0,0
63,1970,400,2,0,0
66.3,1975,400,2,0,0
68.8,1980,400,2,0,0
70.6,1985,400,2,0,0
71.9,1990,400,2,0,0
72.8,1995,400,2,0,0
73.8,2000,400,2,0,0
74.6,2005,400,2,0,0
75.5,2010,400,2,0,0
60.7,1950,398,2,0,0
62.7,1955,398,2,0,0
64.8,1960,398,2,0,0
66.8,1965,398,2,0,0
68.4,1970,398,2,0,0
69.4,1975,398,2,0,0
71,1980,398,2,0,0
72.2,1985,398,2,0,0
70.3,1990,398,2,0,0
69,1995,398,2,0,0
70.4,2000,398,2,0,0
71.9,2005,398,2,0,0
73.9,2010,398,2,0,0
44.2,1950,404,2,0,0
46.6,1955,404,2,0,0
50.2,1960,404,2,0,0
52.9,1965,404,2,0,0
55.8,1970,404,2,0,0
58.4,1975,404,2,0,0
60.8,1980,404,2,0,0
60.9,1985,404,2,0,0
58.5,1990,404,2,0,0
54.7,1995,404,2,0,0
54.5,2000,404,2,0,0
61.3,2005,404,2,0,0
67.8,2010,404,2,0,0
48.6,1950,296,2,0,0
50.2,1955,296,2,0,0
52.8,1960,296,2,0,0
55.2,1965,296,2,0,0
57.7,1970,296,2,0,0
58.9,1975,296,2,0,0
59.6,1980,296,2,0,0
61.8,1985,296,2,0,0
64.6,1990,296,2,0,0
66.3,1995,296,2,0,0
67.5,2000,296,2,0,0
68.1,2005,296,2,0,0
68.9,2010,296,2,0,0
55,1950,414,2,0,0
59.8,1955,414,2,0,0
63.7,1960,414,2,0,0
66.6,1965,414,2,0,0
68.8,1970,414,2,0,0
70.4,1975,414,2,0,0
71.8,1980,414,2,0,0
72.9,1985,414,2,0,0
73.6,1990,414,2,0,0
74.1,1995,414,2,0,0
74.4,2000,414,2,0,0
74.8,2005,414,2,0,0
75.5,2010,414,2,0,0
57.2,1950,417,2,0,0
59.4,1955,417,2,0,0
61.5,1960,417,2,0,0
63.7,1965,417,2,0,0
65.3,1970,417,2,0,0
66.5,1975,417,2,0,0
68.1,1980,417,2,0,0
69.8,1985,417,2,0,0
70.2,1990,417,2,0,0
70,1995,417,2,0,0
71,2000,417,2,0,0
71.7,2005,417,2,0,0
74.3,2010,417,2,0,0
42.9,1950,418,2,0,0
44.2,1955,418,2,0,0
45.6,1960,418,2,0,0
47,1965,418,2,0,0
48.5,1970,418,2,0,0
49.6,1975,418,2,0,0
51.1,1980,418,2,0,0
53.6,1985,418,2,0,0
56.2,1990,418,2,0,0
58.9,1995,418,2,0,0
61.7,2000,418,2,0,0
64.5,2005,418,2,0,0
66.8,2010,418,2,0,0
65.8,1950,428,2,0,0
70.9,1955,428,2,0,0
73.4,1960,428,2,0,0
74.3,1965,428,2,0,0
74.4,1970,428,2,0,0
73.8,1975,428,2,0,0
74.2,1980,428,2,0,0
74.8,1985,428,2,0,0
73.7,1990,428,2,0,0
74.5,1995,428,2,0,0
76.2,2000,428,2,0,0
77,2005,428,2,0,0
78.7,2010,428,2,0,0
62.2,1950,422,2,0,0
64.2,1955,422,2,0,0
65.8,1960,422,2,0,0
67.2,1965,422,2,0,0
68.5,1970,422,2,0,0
69.4,1975,422,2,0,0
70.1,1980,422,2,0,0
71.3,1985,422,2,0,0
72.5,1990,422,2,0,0
74.8,1995,422,2,0,0
77.4,2000,422,2,0,0
79.7,2005,422,2,0,0
80.9,2010,422,2,0,0
43.8,1950,426,2,0,0
46.7,1955,426,2,0,0
49.4,1960,426,2,0,0
50.1,1965,426,2,0,0
51.4,1970,426,2,0,0
53.8,1975,426,2,0,0
56.9,1980,426,2,0,0
59,1985,426,2,0,0
61.5,1990,426,2,0,0
54.2,1995,426,2,0,0
46.4,2000,426,2,0,0
50.2,2005,426,2,0,0
54.7,2010,426,2,0,0
35.9,1950,430,2,0,0
36.9,1955,430,2,0,0
37.8,1960,430,2,0,0
39.9,1965,430,2,0,0
42.7,1970,430,2,0,0
46.5,1975,430,2,0,0
48.9,1980,430,2,0,0
49.5,1985,430,2,0,0
49.8,1990,430,2,0,0
53.3,1995,430,2,0,0
53.2,2000,430,2,0,0
59,2005,430,2,0,0
61.6,2010,430,2,0,0
37.9,1950,434,2,0,0
40.2,1955,434,2,0,0
48.2,1960,434,2,0,0
54.8,1965,434,2,0,0
60.4,1970,434,2,0,0
64.5,1975,434,2,0,0
67.5,1980,434,2,0,0
69.4,1985,434,2,0,0
71.2,1990,434,2,0,0
72,1995,434,2,0,0
72.8,2000,434,2,0,0
74.4,2005,434,2,0,0
74.4,2010,434,2,0,0
64,1950,440,2,0,0
70,1955,440,2,0,0
73,1960,440,2,0,0
74.8,1965,440,2,0,0
75.3,1970,440,2,0,0
75.3,1975,440,2,0,0
75.5,1980,440,2,0,0
75.9,1985,440,2,0,0
75.3,1990,440,2,0,0
76.1,1995,440,2,0,0
77.5,2000,440,2,0,0
77.8,2005,440,2,0,0
79.3,2010,440,2,0,0
69,1950,442,2,0,0
70.8,1955,442,2,0,0
72.5,1960,442,2,0,0
73.2,1965,442,2,0,0
73.8,1970,442,2,0,0
75.2,1975,442,2,0,0
76.4,1980,442,2,0,0
78.2,1985,442,2,0,0
79.1,1990,442,2,0,0
80.2,1995,442,2,0,0
81.4,2000,442,2,0,0
82.2,2005,442,2,0,0
83.5,2010,442,2,0,0
37.4,1950,450,2,0,0
39.7,1955,450,2,0,0
42.2,1960,450,2,0,0
44.5,1965,450,2,0,0
46.9,1970,450,2,0,0
49.1,1975,450,2,0,0
50.7,1980,450,2,0,0
51,1985,450,2,0,0
54,1990,450,2,0,0
57.9,1995,450,2,0,0
61.3,2000,450,2,0,0
63.7,2005,450,2,0,0
66,2010,450,2,0,0
36.7,1950,454,2,0,0
37.7,1955,454,2,0,0
39,1960,454,2,0,0
40.1,1965,454,2,0,0
42.5,1970,454,2,0,0
44.6,1975,454,2,0,0
46.7,1980,454,2,0,0
47.9,1985,454,2,0,0
48.9,1990,454,2,0,0
48.6,1995,454,2,0,0
48.9,2000,454,2,0,0
55.1,2005,454,2,0,0
63.1,2010,454,2,0,0
55.8,1950,458,2,0,0
58.9,1955,458,2,0,0
61.7,1960,458,2,0,0
64.4,1965,458,2,0,0
66.8,1970,458,2,0,0
68.7,1975,458,2,0,0
70.5,1980,458,2,0,0
72,1985,458,2,0,0
73.2,1990,458,2,0,0
74.4,1995,458,2,0,0
75.4,2000,458,2,0,0
76.1,2005,458,2,0,0
77.1,2010,458,2,0,0
34.8,1950,462,2,0,0
36.3,1955,462,2,0,0
38.9,1960,462,2,0,0
42.1,1965,462,2,0,0
45.7,1970,462,2,0,0
49.7,1975,462,2,0,0
54.4,1980,462,2,0,0
58.4,1985,462,2,0,0
63.6,1990,462,2,0,0
68,1995,462,2,0,0
73.9,2000,462,2,0,0
76.8,2005,462,2,0,0
77.4,2010,462,2,0,0
27.7,1950,466,2,0,0
28.7,1955,466,2,0,0
29.5,1960,466,2,0,0
31.7,1965,466,2,0,0
35.1,1970,466,2,0,0
38.6,1975,466,2,0,0
42.4,1980,466,2,0,0
45.2,1985,466,2,0,0
47.4,1990,466,2,0,0
47.5,1995,466,2,0,0
50.6,2000,466,2,0,0
54.6,2005,466,2,0,0
56.9,2010,466,2,0,0
67.8,1950,470,2,0,0
69.8,1955,470,2,0,0
71.2,1960,470,2,0,0
72.5,1965,470,2,0,0
73.7,1970,470,2,0,0
74.9,1975,470,2,0,0
76.1,1980,470,2,0,0
77.1,1985,470,2,0,0
78.2,1990,470,2,0,0
79.2,1995,470,2,0,0
80.2,2000,470,2,0,0
81.1,2005,470,2,0,0
82,2010,470,2,0,0
56.9,1950,474,2,0,0
60.1,1955,474,2,0,0
63,1960,474,2,0,0
65.8,1965,474,2,0,0
68.9,1970,474,2,0,0
71.7,1975,474,2,0,0
74.2,1980,474,2,0,0
76.4,1985,474,2,0,0
78.5,1990,474,2,0,0
80.4,1995,474,2,0,0
82.2,2000,474,2,0,0
83.2,2005,474,2,0,0
84.4,2010,474,2,0,0
38.7,1950,478,2,0,0
42,1955,478,2,0,0
45.8,1960,478,2,0,0
48.9,1965,478,2,0,0
51.5,1970,478,2,0,0
54.1,1975,478,2,0,0
57.1,1980,478,2,0,0
59,1985,478,2,0,0
60.2,1990,478,2,0,0
61.4,1995,478,2,0,0
61.9,2000,478,2,0,0
62.9,2005,478,2,0,0
64.1,2010,478,2,0,0
51.5,1950,480,2,0,0
57.6,1955,480,2,0,0
63,1960,480,2,0,0
65,1965,480,2,0,0
66.3,1970,480,2,0,0
70,1975,480,2,0,0
71.8,1980,480,2,0,0
72.5,1985,480,2,0,0
74,1990,480,2,0,0
74.2,1995,480,2,0,0
75.5,2000,480,2,0,0
76.2,2005,480,2,0,0
77.7,2010,480,2,0,0
50.6,1950,175,2,0,0
57,1955,175,2,0,0
61.5,1960,175,2,0,0
65.3,1965,175,2,0,0
68.6,1970,175,2,0,0
71.3,1975,175,2,0,0
73.7,1980,175,2,0,0
75.7,1985,175,2,0,0
77.5,1990,175,2,0,0
79.1,1995,175,2,0,0
80.6,2000,175,2,0,0
81.9,2005,175,2,0,0
82.9,2010,175,2,0,0
52.5,1950,484,2,0,0
57.3,1955,484,2,0,0
60.6,1960,484,2,0,0
62.5,1965,484,2,0,0
65.2,1970,484,2,0,0
68.5,1975,484,2,0,0
71.2,1980,484,2,0,0
73,1985,484,2,0,0
74.6,1990,484,2,0,0
76.1,1995,484,2,0,0
77.4,2000,484,2,0,0
78.1,2005,484,2,0,0
78.9,2010,484,2,0,0
55.1,1950,583,2,0,0
57.1,1955,583,2,0,0
59.1,1960,583,2,0,0
61.1,1965,583,2,0,0
63.2,1970,583,2,0,0
65.3,1975,583,2,0,0
65.9,1980,583,2,0,0
66.5,1985,583,2,0,0
67,1990,583,2,0,0
67.6,1995,583,2,0,0
68.2,2000,583,2,0,0
69.1,2005,583,2,0,0
69.8,2010,583,2,0,0
44.9,1950,496,2,0,0
48.5,1955,496,2,0,0
52.9,1960,496,2,0,0
56.1,1965,496,2,0,0
58.8,1970,496,2,0,0
59.2,1975,496,2,0,0
59.7,1980,496,2,0,0
62,1985,496,2,0,0
63.5,1990,496,2,0,0
64.3,1995,496,2,0,0
67.7,2000,496,2,0,0
70.3,2005,496,2,0,0
72.7,2010,496,2,0,0
61.3,1950,499,2,0,0
63.3,1955,499,2,0,0
66.8,1960,499,2,0,0
70.2,1965,499,2,0,0
74.3,1970,499,2,0,0
76.1,1975,499,2,0,0
76.4,1980,499,2,0,0
77.2,1985,499,2,0,0
78,1990,499,2,0,0
76.2,1995,499,2,0,0
76.2,2000,499,2,0,0
76.5,2005,499,2,0,0
78.8,2010,499,2,0,0
47.4,1950,504,2,0,0
49.2,1955,504,2,0,0
50.5,1960,504,2,0,0
52.6,1965,504,2,0,0
54.5,1970,504,2,0,0
56.8,1975,504,2,0,0
61.1,1980,504,2,0,0
64.7,1985,504,2,0,0
67.7,1990,504,2,0,0
69.2,1995,504,2,0,0
71.4,2000,504,2,0,0
74.4,2005,504,2,0,0
76,2010,504,2,0,0
32.5,1950,508,2,0,0
35.1,1955,508,2,0,0
37.6,1960,508,2,0,0
39.6,1965,508,2,0,0
42,1970,508,2,0,0
43.8,1975,508,2,0,0
43,1980,508,2,0,0
43.9,1985,508,2,0,0
45.5,1990,508,2,0,0
49,1995,508,2,0,0
51.2,2000,508,2,0,0
55,2005,508,2,0,0
58.1,2010,508,2,0,0
39.3,1950,104,2,0,0
44.3,1955,104,2,0,0
47.2,1960,104,2,0,0
52.2,1965,104,2,0,0
54.4,1970,104,2,0,0
56.4,1975,104,2,0,0
58.3,1980,104,2,0,0
60.1,1985,104,2,0,0
61.8,1990,104,2,0,0
63.4,1995,104,2,0,0
65,2000,104,2,0,0
66.3,2005,104,2,0,0
68.3,2010,104,2,0,0
44.1,1950,516,2,0,0
47.5,1955,516,2,0,0
50.6,1960,516,2,0,0
53.2,1965,516,2,0,0
56,1970,516,2,0,0
59.2,1975,516,2,0,0
61.1,1980,516,2,0,0
63.5,1985,516,2,0,0
64.6,1990,516,2,0,0
61,1995,516,2,0,0
55.9,2000,516,2,0,0
56.6,2005,516,2,0,0
64.3,2010,516,2,0,0
34.2,1950,524,2,0,0
34.7,1955,524,2,0,0
36.3,1960,524,2,0,0
39.2,1965,524,2,0,0
42.2,1970,524,2,0,0
45.2,1975,524,2,0,0
48.7,1980,524,2,0,0
52.6,1985,524,2,0,0
57.1,1990,524,2,0,0
61.5,1995,524,2,0,0
65.2,2000,524,2,0,0
68.1,2005,524,2,0,0
70.5,2010,524,2,0,0
73.2,1950,528,2,0,0
74.7,1955,528,2,0,0
75.8,1960,528,2,0,0
76.4,1965,528,2,0,0
77.1,1970,528,2,0,0
78.4,1975,528,2,0,0
79.5,1980,528,2,0,0
79.9,1985,528,2,0,0
80.2,1990,528,2,0,0
80.5,1995,528,2,0,0
81,2000,528,2,0,0
82.2,2005,528,2,0,0
83.1,2010,528,2,0,0
52.1,1950,540,2,0,0
56,1955,540,2,0,0
59.9,1960,540,2,0,0
63.3,1965,540,2,0,0
66.3,1970,540,2,0,0
68.8,1975,540,2,0,0
71,1980,540,2,0,0
72.9,1985,540,2,0,0
74.6,1990,540,2,0,0
76,1995,540,2,0,0
77.2,2000,540,2,0,0
78.3,2005,540,2,0,0
79.3,2010,540,2,0,0
72.1,1950,554,2,0,0
73.3,1955,554,2,0,0
74.1,1960,554,2,0,0
74.5,1965,554,2,0,0
75,1970,554,2,0,0
76,1975,554,2,0,0
76.9,1980,554,2,0,0
77.5,1985,554,2,0,0
79.2,1990,554,2,0,0
80.2,1995,554,2,0,0
81.3,2000,554,2,0,0
82.3,2005,554,2,0,0
83.1,2010,554,2,0,0
43.7,1950,558,2,0,0
46.8,1955,558,2,0,0
50,1960,558,2,0,0
53.4,1965,558,2,0,0
56.8,1970,558,2,0,0
60,1975,558,2,0,0
62.6,1980,558,2,0,0
65.5,1985,558,2,0,0
68.7,1990,558,2,0,0
71.1,1995,558,2,0,0
73.8,2000,558,2,0,0
75.8,2005,558,2,0,0
77.5,2010,558,2,0,0
34.9,1950,562,2,0,0
35.2,1955,562,2,0,0
35.7,1960,562,2,0,0
36.1,1965,562,2,0,0
36.8,1970,562,2,0,0
38.3,1975,562,2,0,0
40.9,1980,562,2,0,0
42.9,1985,562,2,0,0
45.7,1990,562,2,0,0
49,1995,562,2,0,0
52,2000,562,2,0,0
55.6,2005,562,2,0,0
59.5,2010,562,2,0,0
35.4,1950,566,2,0,0
37.3,1955,566,2,0,0
39.6,1960,566,2,0,0
41.4,1965,566,2,0,0
43.4,1970,566,2,0,0
45.6,1975,566,2,0,0
47.3,1980,566,2,0,0
47.2,1985,566,2,0,0
47.1,1990,566,2,0,0
47,1995,566,2,0,0
47.8,2000,566,2,0,0
50.5,2005,566,2,0,0
52.6,2010,566,2,0,0
74.6,1950,578,2,0,0
75.6,1955,578,2,0,0
76,1960,578,2,0,0
76.8,1965,578,2,0,0
77.6,1970,578,2,0,0
78.6,1975,578,2,0,0
79.5,1980,578,2,0,0
79.7,1985,578,2,0,0
80.3,1990,578,2,0,0
81.1,1995,578,2,0,0
81.8,2000,578,2,0,0
82.8,2005,578,2,0,0
83.6,2010,578,2,0,0
36.5,1950,512,2,0,0
41.2,1955,512,2,0,0
45.6,1960,512,2,0,0
49.6,1965,512,2,0,0
53.5,1970,512,2,0,0
58.9,1975,512,2,0,0
63.7,1980,512,2,0,0
67.6,1985,512,2,0,0
70.7,1990,512,2,0,0
73.3,1995,512,2,0,0
75.5,2000,512,2,0,0
77.5,2005,512,2,0,0
78.7,2010,512,2,0,0
37.4,1950,586,2,0,0
43,1955,586,2,0,0
47.7,1960,586,2,0,0
51.4,1965,586,2,0,0
54.2,1970,586,2,0,0
56.5,1975,586,2,0,0
58.4,1980,586,2,0,0
60.1,1985,586,2,0,0
61.5,1990,586,2,0,0
62.9,1995,586,2,0,0
64.2,2000,586,2,0,0
65.3,2005,586,2,0,0
66.8,2010,586,2,0,0
57.8,1950,591,2,0,0
60.5,1955,591,2,0,0
63.3,1960,591,2,0,0
65.7,1965,591,2,0,0
68.5,1970,591,2,0,0
71.5,1975,591,2,0,0
73.7,1980,591,2,0,0
75.4,1985,591,2,0,0
76.5,1990,591,2,0,0
77.2,1995,591,2,0,0
78.2,2000,591,2,0,0
79.4,2005,591,2,0,0
80.5,2010,591,2,0,0
40.6,1950,598,2,0,0
42.8,1955,598,2,0,0
45,1960,598,2,0,0
49.2,1965,598,2,0,0
52.4,1970,598,2,0,0
55.9,1975,598,2,0,0
60.3,1980,598,2,0,0
61,1985,598,2,0,0
62.8,1990,598,2,0,0
63.8,1995,598,2,0,0
65.1,2000,598,2,0,0
66.7,2005,598,2,0,0
67.5,2010,598,2,0,0
64.7,1950,600,2,0,0
65.2,1955,600,2,0,0
66.4,1960,600,2,0,0
67,1965,600,2,0,0
68.1,1970,600,2,0,0
68.7,1975,600,2,0,0
69.3,1980,600,2,0,0
69.9,1985,600,2,0,0
70.8,1990,600,2,0,0
71.7,1995,600,2,0,0
72.9,2000,600,2,0,0
73.9,2005,600,2,0,0
74.9,2010,600,2,0,0
45,1950,604,2,0,0
47.5,1955,604,2,0,0
50.5,1960,604,2,0,0
53,1965,604,2,0,0
57.2,1970,604,2,0,0
60.5,1975,604,2,0,0
63.7,1980,604,2,0,0
66.7,1985,604,2,0,0
69.2,1990,604,2,0,0
71.9,1995,604,2,0,0
74.3,2000,604,2,0,0
75.9,2005,604,2,0,0
76.8,2010,604,2,0,0
56.6,1950,608,2,0,0
58.3,1955,608,2,0,0
59.9,1960,608,2,0,0
61.6,1965,608,2,0,0
63.3,1970,608,2,0,0
63.9,1975,608,2,0,0
65.4,1980,608,2,0,0
67.4,1985,608,2,0,0
68.6,1990,608,2,0,0
69.8,1995,608,2,0,0
70.8,2000,608,2,0,0
71.5,2005,608,2,0,0
72.1,2010,608,2,0,0
64.2,1950,616,2,0,0
68.4,1955,616,2,0,0
71.2,1960,616,2,0,0
72.9,1965,616,2,0,0
73.7,1970,616,2,0,0
74.4,1975,616,2,0,0
74.8,1980,616,2,0,0
75,1985,616,2,0,0
75.7,1990,616,2,0,0
77.1,1995,616,2,0,0
78.8,2000,616,2,0,0
79.8,2005,616,2,0,0
81,2010,616,2,0,0
62.8,1950,620,2,0,0
65,1955,620,2,0,0
67.3,1960,620,2,0,0
69.5,1965,620,2,0,0
71.5,1970,620,2,0,0
73.9,1975,620,2,0,0
76,1980,620,2,0,0
77.5,1985,620,2,0,0
78.5,1990,620,2,0,0
79.6,1995,620,2,0,0
81,2000,620,2,0,0
82.5,2005,620,2,0,0
83.5,2010,620,2,0,0
65.7,1950,630,2,0,0
70.4,1955,630,2,0,0
72.1,1960,630,2,0,0
73.8,1965,630,2,0,0
75.8,1970,630,2,0,0
76.9,1975,630,2,0,0
77.4,1980,630,2,0,0
